year_month,category,amount,monthly_amount_lag1,rolling_mean_3m,monthly_change,monthly_pct_change,rolling_var_3m,cumulative_spend,category_ratio,category_encoded
2023-12-01,Fod,0.02794580478239868,0.018228792128811653,0.031884463304095306,0.3836061836489608,1.574504893176176e-05,0.00024137230842641313,0.026889431350355836,0.03353606821355172,62
2024-01-01,Fod,0.019951271475038942,0.027945861768445716,0.028508203715436994,0.36772868175024365,7.3322347297783055e-06,0.00020963013288318775,0.027579645595307675,0.026585575410496172,62
2024-02-01,Fod,0.02008624193265885,0.01995132892976031,0.029309011398600326,0.37501634553194174,1.0339783054881398e-05,0.00016336672770575898,0.028274529129576707,0.02722232416114834,62
2024-03-01,Fod,0.031122282840425095,0.020086299379467668,0.030678453097545716,0.38478857008560985,1.5913170971274042e-05,0.0003204913030744573,0.02935120338178102,0.041711632990871716,62
2024-04-01,Fod,0.03939674301471994,0.031122339640253165,0.039061775473976705,0.38231296118334795,1.3000877565319875e-05,0.0007318891576005004,0.030714131746023634,0.052051286808254715,62
2024-05-01,Fod,0.021057085875449334,0.03939679932946314,0.03948032524958947,0.3584548334999024,5.489326517282625e-06,0.0006577608669879666,0.03144260152820701,0.02495285674653663,62
2024-06-01,Fod,0.014487443475078361,0.021057143265343053,0.03230872126995493,0.3690060199686557,7.066036971614226e-06,0.0012995892562969625,0.03194379519664832,0.019158409010960834,62
2024-07-01,Fod,0.034771660855216165,0.014487501250113105,0.030314758064615473,0.3930790639057604,2.4650049746166204e-05,0.0008352646981838532,0.033146719311817875,0.04640813643263995,62
2024-08-01,Fod,0.029383553996368956,0.034771717441101815,0.03390446101279555,0.3700652031638028,8.67884128641139e-06,0.0008608360671360464,0.03416324241568784,0.03831160763583146,62
2024-09-01,Fod,0.01845909914340588,0.029383610898128878,0.03561671930222942,0.3651021643454431,6.451907404842777e-06,0.000538660021959204,0.034801835109891675,0.03025086301892379,62
2024-10-01,Fod,0.013575693834760247,0.018459156685604886,0.02647872415255785,0.37051764101416895,7.5532558501811066e-06,0.0005108542959838766,0.03527148689183006,0.018919434458763953,62
2024-11-01,Fod,0.037758121710071285,0.013575751663245723,0.030089163774140254,0.3965736003818353,2.8564884401647344e-05,0.001275043735348917,0.036577727317929416,0.04962500413515525,62
2024-12-01,Fod,0.01169957202804888,0.0377581781208776,0.027174999681763918,0.3515352606397535,3.1822724970791032e-06,0.0016470832415555906,0.03698247485589982,0.014651455093779228,62
2019-12-01,Fodo,0.00020519805375718774,5.762426124268386e-05,0.0002488400808278573,0.3750276962957618,3.658284471794809e-05,1.293553509658709e-07,1.9687927214337295e-05,0.0003507090820932545,63
2020-02-01,Fodo,0.0009281206462735446,0.00020525666607931192,0.000513489308705009,0.37554341306308864,4.644300701159736e-05,1.6924080668151842e-06,5.179819511454096e-05,0.0022628696785635294,63
2020-03-01,Fodo,0.0009205009088030164,0.0009281792162148003,0.0008855175483585383,0.37488852107544024,1.0185991080223315e-05,1.3441812525557971e-06,8.364485896836019e-05,0.0014904981714876017,63
2020-04-01,Fodo,0.0001513836578715828,0.0009205594791909744,0.0008623171117797034,0.3742058794272982,1.689516871179131e-06,1.5528826008023818e-06,8.888398939025078e-05,0.00026271626704401876,63
2020-05-01,Fodo,7.709121753393349e-05,0.00015144227334854105,0.0004954217120772439,0.3748287525759156,5.232005077569957e-06,1.7003645960748893e-06,9.155298035989317e-05,0.0001258670453948611,63
2020-08-01,Fodo,0.0008466847020572752,7.714983736623789e-05,0.0004635981043806119,0.37558525101275586,0.00011272050209716623,1.4051382764552233e-06,0.00012084598001436321,0.0015835427350751245,63
2020-10-01,Fodo,0.0002537738801318046,0.0008467432767726603,0.0005077405279598111,0.37436383903318476,3.078728413421361e-06,1.2671148654586268e-06,0.0001296272898095446,0.0004945613579469342,63
2021-02-01,Fodo,0.0026916136371088997,0.0002538324896062025,0.001634912181214709,0.3770807442544328,0.00010890833199929171,1.2604134481828317e-05,0.00022274541919484536,0.0019317638009711763,63
2021-04-01,Fodo,0.0008028712116017383,0.002691672103666522,0.0016160233301947726,0.3732021955531382,3.0635945797640116e-06,1.2751706081638684e-05,0.0002505226955826049,0.0005543261219413257,63
2021-08-01,Fodo,7.613875035011747e-05,0.0008029297888856611,0.0015394413581248131,0.3742438751162817,9.745757478733521e-07,1.4212840709716499e-05,0.00025315873604644923,5.940660374414031e-05,63
2021-10-01,Fodo,0.00011804730643802222,7.619737023825965e-05,0.00042992667430159494,0.37493292053222993,1.5919012410334023e-05,1.298105655983332e-06,0.0002572445987654079,9.634426135662869e-05,63
2021-12-01,Fodo,0.0006823841128490122,0.00011810592386930245,0.00037798233399677,0.37540124941779074,5.934449292712321e-05,8.937752004573379e-07,0.00028085363616971366,0.0006438787442863882,63
2022-07-01,Fodo,0.0006309508849229473,0.000682442697196413,0.0006171726757166163,0.3748492446328955,9.496262985254095e-06,7.591679624665946e-07,0.0003026833462609245,0.0006076168200228493,63
2022-09-01,Fodo,0.00024043933955838036,0.0006310094722855877,0.0006699382704136124,0.37454527912102736,3.914296104536491e-06,4.554056316088362e-07,0.0003110033489749331,0.000201434301904317,63
2022-11-01,Fodo,0.0010581324168644308,0.00024049794981450702,0.000831930699269371,0.37562836971598434,4.5189591877496535e-05,1.3042465143443281e-06,0.00034761136091657115,0.0007803338396820341,63
2020-01-01,Foo,0.0004885570409424528,0.0012782108857468057,0.0008436335743578099,0.3741875219595871,3.925934500173654e-06,2.4650438271233153e-06,6.741673486281858e-05,0.0011160170072086997,64
2020-02-01,Foo,8.28060206368296e-05,0.00048861563665284,0.0007974380147981829,0.37453161774970745,1.7416854723557526e-06,2.881130162214919e-06,7.028342886724928e-05,0.00020193726945342752,64
2020-03-01,Foo,0.00029330126826016933,8.286464013410737e-05,0.0003728494940457003,0.3750840494524565,3.635942715015732e-05,3.2103419503350786e-07,8.043218465304992e-05,0.0004749226577872044,64
2020-05-01,Foo,0.00010995133537558607,0.00029335987541729967,0.00020962518360168503,0.3747309883874074,3.851317366854745e-06,1.0217216379660829e-07,8.423796807272516e-05,0.00017951633703875938,64
2020-08-01,Foo,0.0002423442739260124,0.00011000995328148737,0.00027840523894601853,0.3750140349244419,2.263032701589061e-05,6.978483938909557e-08,9.262387179832992e-05,0.000453265635405549,64
2020-11-01,Foo,0.00011947600721374625,0.0002424028840704635,0.00020346577566040142,0.37478520695483336,5.064493246952042e-06,4.2458402859968104e-08,9.675916027598571e-05,0.0001917005245039035,64
2020-12-01,Foo,8.994952451544973e-05,0.00011953462456126982,0.0001948426045426044,0.37486888285416786,7.733397784757928e-06,5.0876513390351845e-08,9.98729830739018e-05,0.00014815748091069492,64
2021-01-01,Foo,9.947419635360989e-05,9.000814359394421e-05,0.00013324852512976843,0.3749038901181751,1.135711665934861e-05,1.711918275925664e-09,0.00010331631092979845,7.485349954069362e-05,64
2021-04-01,Foo,0.0002775855597272051,9.953281487372666e-05,0.00020141263967997358,0.37505501903840166,2.8648876610734333e-05,8.704373448699776e-08,0.00011292138336993122,0.0001916194990675021,64
2021-06-01,Foo,0.0001237621095409183,0.0002776441678056586,0.0002159899051410114,0.3747574572943398,4.580197163101531e-06,7.268755481287765e-08,0.00011720494912367824,0.00010465195596998436,64
2021-07-01,Foo,0.0003594977375353825,0.00012382072663717192,0.00032809112967237286,0.3751066760987051,2.982352519365548e-05,1.1163369559021195e-07,0.00012964376506244363,0.00031601500629998164,64
2021-11-01,Foo,0.00010090289712933392,0.0003595563408117877,0.00025191978479849905,0.37466353536651537,2.883793275021616e-06,1.5974897440603276e-07,0.00013313651867703736,8.799488546313842e-05,64
2022-02-01,Foo,9.185445888308175e-05,0.00010096151556569403,0.00023816377372963237,0.374887240321879,9.349845618299538e-06,1.8005029726635178e-07,0.0001363162424865496,8.25507035204492e-05,64
2022-03-01,Foo,0.00022043752869824402,9.19130778499007e-05,0.00017821220310113868,0.37501061958161197,2.463819147713627e-05,4.010451523056876e-08,0.0001439442845787991,0.0001598508681118745,64
2022-04-01,Foo,0.0037450423424094147,0.00022049614012696386,0.0017492718553245412,0.3780549707966842,0.00017444108855383503,3.3510842106017936e-05,0.0002735056733767476,0.0028474983737077544,64
2022-06-01,Foo,0.0003423533282266942,0.003745100747210462,0.0018572668078950466,0.37184502369607547,9.389388526495543e-07,3.121160734967687e-05,0.00028535138021114803,0.0002422828357345953,64
2022-07-01,Foo,8.042485267728955e-05,0.0003424119325081793,0.0017969046100704674,0.37466054694153916,2.4139642892941818e-06,3.258962728435207e-05,0.0002881356979510836,7.741939953432896e-05,64
2019-03-01,Food,0.026724741852746543,0.029124539839318793,0.03425267287507612,0.37274411269606733,9.424067605522993e-06,5.9812622448564347e-05,0.002748302837098294,0.03920818135439986,65
2019-04-01,Food,0.028583005328371592,0.026724798910377604,0.036400458424201705,0.3765611852264223,1.0984437383681069e-05,1.2352956456112053e-05,0.003737131040844997,0.044807872673955015,65
2019-05-01,Food,0.020091760384651804,0.028583062277063163,0.03250627541012417,0.36728340642878515,7.219256035692998e-06,0.00015537058071237437,0.004432205485402048,0.030188404590360287,65
2019-06-01,Food,0.040850306422329986,0.0200918178311371,0.03859608204167127,0.3935042740880928,2.088149515583292e-05,0.0008493082712055284,0.005845419728574788,0.06377782098388746,65
2019-07-01,Food,0.030337926114552605,0.04085036265185898,0.03935266265045893,0.36547156705748146,7.62733805469631e-06,0.0008400889428357703,0.006894959239254405,0.051421086568295776,65
2019-08-01,Food,0.028589196365066398,0.03033798296036308,0.04301607318033637,0.37332770940213994,9.678303106171311e-06,0.0003429735643023325,0.007884001621288795,0.04172805402117594,65
2019-09-01,Food,0.028712064631778663,0.02858925331339502,0.03778304019342183,0.375005496567367,1.0314443179932593e-05,7.429319739087599e-06,0.008877294618571134,0.05397131722273735,65
2019-10-01,Food,0.024359765835331375,0.028712121572904214,0.03520573859719073,0.3709937494957033,8.71347888906825e-06,4.788532704401676e-05,0.009720020279609266,0.04379437724657871,65
2019-11-01,Food,0.023565408204028818,0.024359823031607622,0.03303988545143738,0.37418325278104964,9.93539388952595e-06,5.986249091090366e-05,0.01053526521881182,0.04533203552239215,65
2019-12-01,Food,0.025887046964580357,0.023565465446873764,0.031821965187847565,0.3769765762981184,1.128212828338726e-05,1.0856443952175609e-05,0.01143082701589713,0.04424318852582726,65
2020-01-01,Food,0.03267623305082093,0.02588710407132074,0.03540735655046875,0.3809814926841222,1.2963827025410665e-05,0.00017478606662688596,0.01256126001831097,0.07463998042421847,65
2020-02-01,Food,0.029899314976405328,0.03267628975954967,0.03813802740443781,0.37240599375589944,9.397500020754876e-06,9.08467756745585e-05,0.013595625821070585,0.07289653851000236,65
2020-03-01,Food,0.030676528198399198,0.029899371847929096,0.04020286625995411,0.37559208169841585,1.0537275376326516e-05,1.600366108675932e-05,0.01465687923656141,0.04967211491182795,65
2020-04-01,Food,0.03539505062702375,0.030676585024359347,0.041375001591180384,0.3791252538560288,1.18500434813532e-05,6.897288315326385e-05,0.015881369457775796,0.06142352671619873,65
2020-05-01,Food,0.03500596778243491,0.03539510717636357,0.04357657930299318,0.3745465598745886,1.015740634245946e-05,5.349215061242489e-05,0.017092399397371675,0.05715273148496119,65
2020-06-01,Food,0.029532138877044253,0.03500602435458446,0.043083210726896366,0.3699883579501283,8.66434357906138e-06,8.3809731633137e-05,0.01811406278014614,0.05282481892697617,65
2020-07-01,Food,0.031706621457696225,0.029532195770093483,0.04149305691005498,0.3768446586813105,1.1026521427787006e-05,5.923254212408542e-05,0.01921095216765756,0.08485877819416013,65
2020-08-01,Food,0.035030255695622216,0.031706678223267816,0.04150352790355516,0.3778748114624028,1.134689055263548e-05,5.9787926966327484e-05,0.020422822345151293,0.06551589887154673,65
2020-09-01,Food,0.021659521369212967,0.0350303122663479,0.03810948881430986,0.36290920609929,6.350199220007608e-06,0.0003778869261100874,0.02117213332225194,0.03525520570599849,65
2020-10-01,Food,0.023656368820083245,0.021659578723789295,0.0346388677529946,0.37668541832186275,1.121715438437217e-05,0.00040564932644412244,0.021990525034758207,0.046100130923011316,65
2020-11-01,Food,0.03496072559120365,0.023656426057595686,0.03460889196768035,0.3850291008555007,1.5178062288264654e-05,0.0004011899102051189,0.02319998982532868,0.05609430162744065,65
2020-12-01,Food,0.023680656733270553,0.0349607821660055,0.03548024287777394,0.36478337547724077,6.956574660293993e-06,0.00033144074992818917,0.0240192217757328,0.03900368269427159,65
2021-01-01,Food,0.043610735622976154,0.02368071396935913,0.04408295993633636,0.39276159775714437,1.8914023499689637e-05,0.0007788240605343238,0.025527932787641018,0.03283771713135832,65
2021-02-01,Food,0.044626049496605265,0.043610791690676776,0.04824986974905339,0.37580552615277424,1.0509411364124244e-05,0.0010877147581103623,0.02707176848021889,0.032028774900710676,65
2021-03-01,Food,0.03459021585669921,0.04462610550478377,0.052953193653017545,0.3658987655670259,7.960628949054433e-06,0.00023798452136677175,0.02826841552403392,0.03340513456512234,65
2021-04-01,Food,0.03937731592255852,0.03459027245322196,0.051128083779445554,0.3791867300269684,1.1691666934063339e-05,0.00019648101801465897,0.029630671809989968,0.027189751095791585,65
2021-05-01,Food,0.04417822676258315,0.03937737223844062,0.05093501865684665,0.37919911064472706,1.1522474235227198e-05,0.00017921106647030303,0.03115901512042111,0.030995567021603627,65
2021-06-01,Food,0.05901099821614998,0.04417828279701497,0.06146329465088271,0.38819213523391466,1.3718563334414665e-05,0.0008168647977649768,0.03320049665764535,0.049919342573859486,65
2021-07-01,Food,0.04257998682813987,0.05901105338102019,0.06284402859772042,0.36016583197110963,7.410624577683367e-06,0.0006401194489243419,0.03467354901934735,0.03743453278575573,65
2021-08-01,Food,0.03508692749305927,0.04258004295626747,0.058924592011083646,0.3681782262502396,8.462965545903911e-06,0.0011676892741045383,0.035887379751936066,0.027397601568293524,65
2021-09-01,Food,0.04609125710127762,0.03508698406046261,0.05335463940978089,0.38476014260763985,1.3491402441867339e-05,0.00024636919009732696,0.0374819041532626,0.039872059125867436,65
2021-10-01,Food,0.04642271568124559,0.046091313023559274,0.055011314832388136,0.3751924865873083,1.0344161935090823e-05,0.0003245218376798634,0.03908789533060685,0.037905254702067306,65
2021-11-01,Food,0.03960543181308245,0.046422771584095704,0.05695933025061808,0.36878402268470706,8.762076966726377e-06,0.00011521274901326796,0.04045804326270154,0.03455496037744781,65
2021-12-01,Food,0.05416547538480626,0.03960548811559141,0.06044028336972176,0.3879476493262596,1.4045971571492631e-05,0.00041382564771628885,0.04233189442812744,0.05111192951282918,65
2022-01-01,Food,0.05489205387973761,0.0541655308337421,0.06409158039731468,0.3755466903833765,1.0408071336144419e-05,0.0005798950399792733,0.044230881503027994,0.037531260329751945,65
2022-02-01,Food,0.031229435398604396,0.05489210928607826,0.06048052483493814,0.35368308436195633,5.843000365255553e-06,0.0014120491798263878,0.04531126268713459,0.028079640940520824,65
2022-03-01,Food,0.038998233983399744,0.031229492192150717,0.053941630986585214,0.38185966270928046,1.2825212728173698e-05,0.0011344216316833456,0.046660404671783014,0.0282884061476841,65
2022-04-01,Food,0.03405350059861889,0.03899829032150528,0.044957723877027005,0.37046266368564157,8.9680859349785e-06,0.00012057863305341715,0.047838484105580836,0.02589255900627942,65
2022-05-01,Food,0.04937741756557027,0.03405355722660622,0.052781673256548776,0.38863242082488214,1.4891918834731191e-05,0.0004769608148448946,0.04954669289548461,0.03638399253301904,65
2022-06-01,Food,0.044006782669496265,0.049377473295202895,0.05494095636716476,0.37008086584063754,9.153226857250965e-06,0.0004714162502735386,0.0510691051148721,0.0311499828807091,65
2022-07-01,Food,0.035988913916133035,0.04400683871397888,0.05577535082961066,0.36770776277541,8.39908256092959e-06,0.00035399298102066376,0.052314139976451575,0.03465995893435694,65
2022-08-01,Food,0.03377157031220935,0.03598897043065801,0.04904736543644127,0.37290762223405255,9.63752807638308e-06,0.00022608495163905888,0.05348246606053318,0.029488301775628313,65
2022-09-01,Food,0.021194852919591008,0.03377162695672466,0.03921269720884376,0.363620999662308,6.445565539301814e-06,0.000496395854672502,0.05421570187966135,0.017760289203789213,65
2022-10-01,Food,0.0384486604183379,0.021194910301408222,0.04027314194273475,0.39036246410154496,1.863094941510988e-05,0.0006208840993873464,0.0555458314224643,0.02993211409429514,65
2022-11-01,Food,0.042705236262811676,0.03844871678866183,0.044124619728419384,0.37871114353789387,1.1407315863466907e-05,0.001011765641339337,0.057023216775678745,0.03149547073980147,65
2022-12-01,Food,0.045715032563670294,0.04270529238359661,0.05469574783219637,0.37759347259678333,1.0994142859250044e-05,0.00010394026411777271,0.05860472572721505,0.03580712360349418,65
2023-01-01,Food,0.024105603300965214,0.045715088508007866,0.04851217591761832,0.3555236582932422,5.415517246964833e-06,0.001068251998478027,0.059438658661107736,0.035029855278514085,65
2023-02-01,Food,0.018194921988082206,0.024105660512141573,0.03794530096715023,0.3695967432144609,7.752018719841616e-06,0.0016365594523481358,0.060068112173367966,0.029681613280437672,65
2023-03-01,Food,0.02062333551070459,0.018194979545768427,0.027127780551792616,0.3770722941412782,1.1641051728256089e-05,6.882720893392086e-05,0.0607815764055951,0.031144833276610332,65
2023-04-01,Food,0.012991168867284606,0.02062339292602664,0.02233613090220133,0.36805352401476965,6.469511570900992e-06,0.00011855933881126707,0.06123100660545992,0.020812647211982643,65
2023-05-01,Food,0.01505940001895988,0.01299122673003748,0.020984346172687626,0.37674940997818024,1.1905370317025624e-05,0.00012149481569848892,0.061751987052632955,0.021209396864387782,65
2023-06-01,Food,0.011621469718975966,0.01505945776046404,0.017103466104162156,0.3718134317748982,7.925674901312621e-06,2.335803716378776e-05,0.062154032649127916,0.01859810879524859,65
2023-07-01,Food,0.011841965872029373,0.011621527662026563,0.016608022259279046,0.3750930147273852,1.0465164779978747e-05,2.8877321891949437e-05,0.06256370628771511,0.018379367589090968,65
2023-08-01,Food,0.006235267794496391,0.011842023802153528,0.01280376660114425,0.36986924786893277,5.407713842520596e-06,7.862025888492001e-05,0.06277941677392208,0.009395678501640466,65
2023-09-01,Food,0.014790328039531854,0.006235326053309585,0.014169923282520952,0.3825645040858173,2.436158065607267e-05,0.00014726892098702085,0.06329108870320717,0.022182265234196703,65
2023-10-01,Food,0.011613849981505438,0.014790385796810187,0.01407157806905846,0.37204780967660545,8.064571847143307e-06,0.00014582797567613105,0.06369287069565574,0.01844590626288265,65
2023-11-01,Food,0.011776031235982993,0.011613907925002737,0.01646030935010444,0.37504073855081027,1.0413723759669493e-05,2.4955634274870003e-05,0.06410026333218402,0.01851264165420541,65
2023-12-01,Food,0.01243344799317912,0.01177608916997252,0.015444212353390694,0.37548469059768924,1.0843662412224388e-05,1.468824088945946e-06,0.06453039923487182,0.014920615990810715,65
2024-01-01,Food,0.010897118425683885,0.012433505888628018,0.0151352153883363,0.37351811476491126,9.001258516765882e-06,4.633077148814353e-06,0.06490738597170735,0.014520680392816288,65
2024-02-01,Food,0.006420522661748606,0.010897176411199107,0.01282635109692896,0.3708823239358752,6.051199103566972e-06,7.609982294730116e-05,0.06512950533129204,0.00870154686423477,65
2024-03-01,Food,0.016925099405888978,0.006420580909701354,0.014762789702619676,0.38431214098876737,2.7073452759286347e-05,0.0002166759539089847,0.06571502945987584,0.022683854697799762,65
2024-04-01,Food,0.01145526419540007,0.016925157038017724,0.015003417239525823,0.3699919380832498,6.951145755841773e-06,0.00021523500706066958,0.06611132519310904,0.015134774744357699,65
2024-05-01,Food,0.006784841359558233,0.01145532214819436,0.015160482142028555,0.3707085683694,6.08299202329284e-06,0.0002008650154895974,0.06634604812116147,0.008040089291041658,65
2024-06-01,Food,0.011507649890509952,0.006784899586153033,0.01282491390174266,0.37912909611671247,1.741927202690052e-05,5.733984138750693e-05,0.06674415613221356,0.015217882998225607,65
2024-07-01,Food,0.010474699229661481,0.011507707840233163,0.012402173203372559,0.3739693669363222,9.348418165469854e-06,4.806893027911942e-05,0.06710652931972766,0.013980089556387963,65
2024-08-01,Food,0.021378543549987243,0.010474757239940756,0.018693803101795713,0.38467006294049916,2.096139716318489e-05,0.0002825312742601456,0.06784611989761788,0.027874308415634146,65
2024-09-01,Food,0.012231048716618217,0.02137860092103571,0.0190056744572227,0.36669511362632135,5.8758055238016705e-06,0.0002672736016052415,0.0682692538178236,0.020044304480886645,65
2024-10-01,Food,0.010720435763086015,0.012231106623932642,0.01911161627381278,0.37354116832901363,9.001852531621659e-06,0.0002593441376319978,0.0686401282358336,0.014940271516876744,65
2024-11-01,Food,0.013602125227721373,0.010720493758959143,0.01575905053137212,0.3774786316941253,1.303100161239879e-05,1.6200920760834908e-05,0.0691106944091356,0.017877085116001473,65
2024-12-01,Food,0.0064129029242780775,0.013602183054657326,0.0132507343040834,0.36845059984093037,4.842055448208076e-06,0.00010207714820577977,0.06933255016467389,0.00803091428390748,65
2020-06-01,Foodd,0.0002137702584115319,0.0005243331539520242,0.0004052890425364606,0.3746170013204569,4.188299594574759e-06,2.6051870928445096e-07,3.2242069923395884e-05,0.00038238840847012236,66
2020-10-01,Foodd,0.00022281869665778407,0.00021382887023111614,0.0004143228408503432,0.37490346320032136,1.0704908093106895e-05,2.4345140283657487e-07,3.995248828014053e-05,0.00043423775806640297,66
2020-11-01,Foodd,0.0007042908580767806,0.00022287730794690947,0.0004919313809105165,0.37532696571123875,3.245695564504212e-05,6.140215802137913e-07,6.43193873178015e-05,0.0011300328666909772,66
2020-12-01,Foodd,0.0009728866039128974,0.0007043494411399126,0.0008192012561907182,0.3751361334306137,1.4186797412508633e-05,1.1261409892516256e-06,9.797832899051371e-05,0.0016024158737072693,66
2021-01-01,Foodd,0.007728260105127997,0.0009729451712297779,0.004054943561345034,0.38095118151650614,8.157981105069314e-05,0.00012352018614932603,0.00036533873303592427,0.005819133582686704,66
2021-02-01,Foodd,0.009881312174144103,0.007728318276415485,0.00801133659562953,0.37682544737789186,1.3131555162839535e-05,0.0001684706503730934,0.000707183755437836,0.007091924710204598,66
2021-03-01,Foodd,0.006955809219053207,0.009881370219210308,0.010590691327841056,0.37227279538553026,7.2296304825291834e-06,1.7922845269816505e-05,0.0009478212992810247,0.006717470676243159,66
2021-04-01,Foodd,0.013748328940437132,0.006955867435625128,0.013186060520699922,0.38098448110909844,2.0299498413600698e-05,9.051939370542211e-05,0.001423445375223036,0.009493087798803652,66
2021-05-01,Foodd,0.007415850868836344,0.013748386758801986,0.012123152023632412,0.36921862505982184,5.539789478609253e-06,0.0001123523988507869,0.0016799980133666848,0.005202939173603582,66
2021-06-01,Foodd,0.014063119344688325,0.00741590905843862,0.015187252160822961,0.38085427116370546,1.947618302466641e-05,0.00010966908485397939,0.0021665122314749527,0.011896422363125757,66
2021-07-01,Foodd,0.014481728671975464,0.014063177144598796,0.015503435101808849,0.3752706125545441,1.0576015671195307e-05,0.00012253856018403745,0.0026675081968814654,0.012731699696751515,66
2021-08-01,Foodd,0.011042369671215828,0.014481786447345235,0.01706689815090467,0.3718121510213369,7.83113557595769e-06,2.7460069317768954e-05,0.003049519885851205,0.008622394462831667,66
2021-09-01,Foodd,0.007231548468767945,0.01104242764821579,0.014121674586980899,0.371479155095414,6.725922721480275e-06,0.00010256160869828365,0.0032996966011229305,0.006255744269830734,66
2021-10-01,Foodd,0.0110704674531384,0.00723160666917483,0.012651013284200416,0.37833673658015743,1.5722363571046e-05,3.802740128102677e-05,0.0036826803300137128,0.009039267015575593,66
2021-11-01,Foodd,0.010469050956391375,0.011070525428491148,0.012403844394466552,0.37435621415224146,9.7123563332487e-06,3.324476924708431e-05,0.004044858116085854,0.00913401090389642,66
2021-12-01,Foodd,0.010142288182509692,0.010469108967001775,0.013658721105704062,0.37460242647300535,9.949744122163592e-06,1.7284257972517455e-06,0.004395731577076433,0.009570492885296345,66
2022-01-01,Foodd,0.007516336156728934,0.01014234621227635,0.012126465723510744,0.37254132671553736,7.6112033509306806e-06,2.0431165727006928e-05,0.004655760493581775,0.005139088116749442,66
2022-02-01,Foodd,0.013399249717568562,0.007516394340440325,0.013389731609958367,0.380169068008441,1.830869912647062e-05,6.7725858568399e-05,0.0051193082091488,0.012047781612051743,66
2022-03-01,Foodd,0.012066271893818046,0.01339930755639796,0.01421919854605122,0.3737004086884614,9.248595599417694e-06,7.419188708125384e-05,0.005536741691851448,0.008752556932809631,66
2022-04-01,Foodd,0.02145283599032489,0.012066329810792404,0.02022749567917533,0.38330990265846016,1.8259772670380178e-05,0.00020110919760859145,0.006278902409193918,0.01631163352817984,66
2022-05-01,Foodd,0.010067519508580135,0.021452893357018017,0.01879112174726799,0.3646890266315626,4.8196870693318796e-06,0.00028816210948667825,0.00662718925547935,0.007418262192319954,66
2022-06-01,Foodd,0.013641714573840044,0.010067577542730057,0.019470325840892637,0.3780994257954867,1.3916497506165403e-05,0.0002643607287508858,0.007099125018202381,0.009656185052490884,66
2022-07-01,Foodd,0.009285067717075277,0.013641772398455097,0.01422456341089944,0.3709898516930068,6.990348275938045e-06,4.2065354660493015e-05,0.0074203430239747105,0.008942173502650353,66
2022-08-01,Foodd,0.009291258753770081,0.009285125797095927,0.013889902246089698,0.3749009016931989,1.0277152064817547e-05,4.926447330491868e-05,0.007741775208034728,0.008112813128503402,66
2022-09-01,Foodd,0.013542596028732872,0.009291316833427786,0.01384717030639769,0.3787064474415026,1.4969620913952905e-05,4.7046773587532516e-05,0.008210281974724358,0.01134804254723937,66
2022-10-01,Foodd,0.01660690988437554,0.013542653859158685,0.01700375939463696,0.37764234465846785,1.259419588027101e-05,0.0001052465948481419,0.008784798369024335,0.012928380335702918,66
2022-11-01,Foodd,0.006214789750044346,0.016606967535157943,0.01567743355128056,0.3655793738481223,3.8434231205987645e-06,0.00022234272348005223,0.008999800419356638,0.004583417879367037,66
2022-12-01,Foodd,0.016907186355562952,0.006214848010058053,0.01712797412145285,0.38448051141343537,2.7940077573234437e-05,0.0002890531860944168,0.009584704847777896,0.013242829448561436,66
2023-01-01,Foodd,0.02285963002082115,0.016907243988741837,0.019823643831825163,0.3802313980150881,1.388614162594829e-05,0.0005546902614662913,0.010375533462184092,0.03321922760731409,66
2023-02-01,Foodd,0.015877323259960895,0.022859687305041884,0.023989350650577196,0.36863608851885543,7.133300077379868e-06,0.00011078579833232294,0.01092480988107448,0.025900884724305268,66
2023-03-01,Foodd,0.002975925091477981,0.01587738095351484,0.01798331196703156,0.36332994077368613,1.924958071300028e-06,0.0007934964222153123,0.0110277637364405,0.004494162777099769,66
2023-04-01,Foodd,0.012049127484509358,0.0029759835413680283,0.013322693291460307,0.3830289907106944,4.158271506079127e-05,0.0003423512334315709,0.011444604110038782,0.019303439418419492,66
2023-05-01,Foodd,0.01194340362710578,0.012049185402488796,0.011626703743564955,0.3748005759975683,1.0180188124961719e-05,0.0002115128934111096,0.01185778697749348,0.01682087979735873,66
2023-06-01,Foodd,0.008532142408268715,0.01194346155128321,0.014022097491930145,0.371837339174708,7.3369047117196416e-06,3.121299739902051e-05,0.01215295760843245,0.013654186752726732,66
2023-07-01,Foodd,0.006066681102960956,0.008532200532429124,0.011442948073316663,0.3726851980322502,7.30257966463526e-06,6.79064741995583e-05,0.012362835855113155,0.009415814609510674,66
2023-08-01,Foodd,0.011125234316207822,0.0060667393716574355,0.011090219311879156,0.3794300732036044,1.8833924721127078e-05,4.9894411695708185e-05,0.012747714238087324,0.016764178705164962,66
2023-09-01,Foodd,0.006122400433214193,0.011125292288349898,0.010051332505782657,0.3704105797074844,5.651908951572676e-06,6.578723845367561e-05,0.012959520089357216,0.009182262434463581,66
2023-10-01,Foodd,0.016786699256810225,0.006122458698644163,0.01467294159772578,0.38445532326006426,2.8159584706749848e-05,0.0002219851673392742,0.01354025627879502,0.02666177680378604,66
2023-11-01,Foodd,0.0033916770172136724,0.01678675689705259,0.011338854079108972,0.36288743328874884,2.0750377471355543e-06,0.00039067965633247654,0.01365759302994189,0.005331923800832186,66
